entity_key,source_handle,dwg_type,source_layer,text,canonical_disposition,delivery_feature_count,delivery_layers,meaning,definition_entity_key,definition_retained_in_canonical_ledger,instance_parent_keys,all_instance_parents_retained_in_canonical_ledger,instance_parent_dispositions
plan:deaaaf302112c2b2b83871c4fb8970c1d076e50326b859367a7c0bb04a106a23,7943/1D4F,TEXT,0,4',annotation,0,{},not_delivered_not_automatically_missing,d88562e69f6d43807ce4b81ce90dce80ba6322f18c7c627fa2ddec6fa8d2c817,True,e5c7d184ee52868a32abcc269b002e4d3bf9dd7d24adf1103abf0f372fb15c3a,True,mapped
plan:decfff5f48e7ce148a715129a66b1e2050d74b847fcccab448007757b7c1c442,31B9/1CF1,TEXT,0,NP7,annotation,0,{},not_delivered_not_automatically_missing,dcc9cb7625325fb10b4a6d1c26ba6cb4c325fd603c42c0ffd8fd4b5100c2c6df,True,3abc833f7a3ae27bd4183586abc642e2c53a9d499946fe9d197147251ddba394,True,mapped
plan:df2694dbbb300cce6af50ba770faed4bb3fe8a7daa72a0d29eaaca0adf6dc520,75C9/1D50,TEXT,0,NP7,annotation,0,{},not_delivered_not_automatically_missing,7544965ff9a687cfba23235702fa871bda9800360c33ed2e7bdeed6cd8482fac,True,39914d9dc5bc72f20f1b4f52528a99886afa4be3023e202b949ad3f841d1347a,True,mapped
plan:df61896269c2dad4c8c4f71994cc0b3a1995fba3d0d82b02245510698ac29e25,1997/1CF8,TEXT,0,NP9,annotation,0,{},not_delivered_not_automatically_missing,743f8beed93e15585408b5379579dc7a0b889f7b3b094d7fa60fe8adbb123ed5,True,555346f9ae518dca15ec1b736966b10bed18dbb88586556e368810d15569052b,True,mapped
plan:df790d94767c7c62041d63efff153d8a1ce04cd40270212c85ef50f9339397a4,197B/1CA5,LWPOLYLINE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,8c5435f6905f251d0362c26be9247ff3835c8b37c518eebeba18200a6d522f77,True,52da2b116ada98842475adedc166aec26d504446949fdba419b404e2b45a888e,True,mapped
plan:dfa7f001e5b4e59fa3ce944774c2e0bf6d69467882a9bddf8d603cf42301fde5,2E21/102C,LWPOLYLINE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,fab111dd0f3372fb04476843eee82ab26563f3835e26284fc643297223c43271,True,90968cd5f9c5e5882140923d3c58517128349bd1ce89fc17b32fdbbc945925ae,True,mapped
plan:dfb1fa11913049fdfcc37294945554eb66c7676ccead5aaa7fdf997fce511bca,2083/1CF3,TEXT,0,NP9,annotation,0,{},not_delivered_not_automatically_missing,d3c8b0fb0aca5b72eab47251334c3c2fa1021a048ac6a9437441a6d1f5194c34,True,433e746bed2fe0f17e484ea28f2c1fffad1b6277aac00831db11d62ddb945555,True,mapped
plan:dfb3eb29d27ba007172b123a1e6c747d301fcb98a8c28bf1caf0458b6c9c06da,1A15/1CA2,TEXT,0,NP7,annotation,0,{},not_delivered_not_automatically_missing,f57e5285dff25ac48e1cf30e6a86b0ff957f884d89abc12a2baeb4d80bb89ffb,True,0e7c83ea62df09484835e5186e061f7f3c5cc086d3a87daff483290354a7e281,True,mapped
plan:dfd20ed16862d7e00a9dd71c5cdef9e0d35864fa29810fd1a3983a6029f5f6b1,7961/7607,LINE,LABEL CABLE,,graphic_only,0,{},not_delivered_not_automatically_missing,258322b8992435ffe4a068dca9ce1c0103c5a2d4513d11e045edeb8ed3c626c9,True,83fd50ac4711662925c07a98a5620fc6f6f596e764dd7dd03d36080621f9baae,True,mapped
plan:dfe5ed12f32a6c5cbc7187fa8b41152115d45a0b01f16d01e4d136aa38c8cece,762F/7611,LINE,LABEL CABLE,,graphic_only,0,{},not_delivered_not_automatically_missing,e88caf4a23a9f5ef3906ef858793b82e5bc622a37d1a2e3bac63262c22b0b64d,True,a8bccaf2d2cc09dc57110867d3dc0cfcf115aa55ec6138a1f352c679c375afe7,True,mapped
plan:dff6e262bbdca57e968acad165b7db989e0142d4f6b92beb55ce10226606bbdb,3218/1CF8,TEXT,0,NP9,annotation,0,{},not_delivered_not_automatically_missing,743f8beed93e15585408b5379579dc7a0b889f7b3b094d7fa60fe8adbb123ed5,True,792f81a742e5e6e66b312d5391d3d3b3a7c42c9d641a1a226a90429b46f84415,True,mapped
plan:e00f7fa6dfba21ec521eb97f5fe23030d2bb84648b1035de7fb1004a25fba9f2,7923/4609,TEXT,0,4',annotation,0,{},not_delivered_not_automatically_missing,7e5c0b22044148dab181377c2a655375a77fceecebc15f3d297114329c16a136,True,62bd104563684e2c45750a5f3abd84458959319860aea46a8ec646f4982516ea,True,mapped
plan:e09cb41fbb183dab0ba168158ebe9f07445f1b082ca480ec6ce9b5f2a4f928b7,7964/7607,LINE,LABEL CABLE,,graphic_only,0,{},not_delivered_not_automatically_missing,258322b8992435ffe4a068dca9ce1c0103c5a2d4513d11e045edeb8ed3c626c9,True,6f181ec6e1a1745421fdf3eb5850baa4590c0c072a9a07e991432859dfa7e9d0,True,mapped
plan:e0bf684729822d8adbc689598b9088882ac4aa376d30155f1b2bc6a3fc7c35f2,1933/1CAD,TEXT,0,2.5',annotation,0,{},not_delivered_not_automatically_missing,550b30bd9a27da0dc4ce6ae1514329b70a899d820eea98fa6d20455c1bc4363a,True,9205aba807293a5c75b380a2f9e57f13f0f0c3d86be109723b230fd5ada7b9f4,True,mapped
plan:e108d9e79463a00bc5f77b6bf4dfeefda39173d9257a88fbd61954ed82d4f348,1D79/1CA5,LWPOLYLINE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,8c5435f6905f251d0362c26be9247ff3835c8b37c518eebeba18200a6d522f77,True,6c761f28b43a53f0c57666b58e49bc76b3def51b08cc23291ef789c2df3d2b3b,True,mapped
plan:e112be17b1e1501e6a1791c25b91908cc8391cda95e7fee3a585b65ca8b1e767,7963/7604,LINE,LABEL CABLE,,graphic_only,0,{},not_delivered_not_automatically_missing,caf6c3b7d5e1fc35c805e30dfdab8b18d87715907544f5858b6cc69694ddbc47,True,181d55a3f3f4beb2bc50d55cbb66ddc58aa85bc9721588e53c42445beea46fa8,True,mapped
plan:e114147bccf95d04711132576790b31035c07feda360fb29ccf1d5eeebc01860,21BC/102C,LWPOLYLINE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,fab111dd0f3372fb04476843eee82ab26563f3835e26284fc643297223c43271,True,53dee1f24901a9e45787bd080775816c513b85a998c3201783fa7bb01560ae79,True,mapped
plan:e1a328de1b0f62c916aebd856d6fd76a29751f72b9ee6b732ce5512635f758fd,21AA/102C,LWPOLYLINE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,fab111dd0f3372fb04476843eee82ab26563f3835e26284fc643297223c43271,True,3ec525ea3df9beebaa1ddbc25afb170d460a7915702b1126310c700ebf502aef,True,mapped
plan:e210db654233e6c9d6dda4bb42acfb66d966c11771c50fc5f1eceaaec2d9c621,4BEE/102C,LWPOLYLINE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,fab111dd0f3372fb04476843eee82ab26563f3835e26284fc643297223c43271,True,97e86e36d3d506b4f376d9c36970667f83e5a0aea05d486812d2797ef1f0be67,True,graphic_only
plan:e238f08c0e7a56e11205e2c7c8094360915edc8469a5a44e983286101862a497,1990/1CA6,LWPOLYLINE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,acf1ce0e064d0a3939f9fe4bb3680dc0399c201d5dc2b58bbb23e2a8d663eb7a,True,05c1a660537cdc6d85b9ccf7b72922c8e9b10beb8743a3ba933961cade6de2bb,True,mapped
plan:e2508c985210cc54b37a3ddf70a276d66322cd90600d907341f81f9e0d4817a1,7631/761D,LINE,LABEL CABLE,,graphic_only,0,{},not_delivered_not_automatically_missing,1ddb38aee77bf1d27217055c52d343372eb80110cd4c57b7c87b18616e2f69c0,True,4e4c5688d21b269ec0c5340804be140c7928099de6b56b2a6b25dd16d5ae4bb3,True,mapped
plan:e287d842deb5ee7b541b5f627bde3cf08b63d8fb295db3269163f7f007288b6a,46E6/46CC,MTEXT,LABEL CABLE,LABEL CABLE,annotation,0,{},not_delivered_not_automatically_missing,f6b5d3738ac254c599ed5d97f4fc9b092a224b5a69ac641372d01902783b6a73,True,db0ff635e7fc46480ed113302a6ee27e5909aa6b190f984f681d1f70c16281b2,True,graphic_only
plan:e2a1f43062f868e573ffc5dc5325291c12a8d0198fb3dda3f335f21b0da2d4a5,7967/7614,MTEXT,LABEL CABLE,LABEL CABLE,annotation,0,{},not_delivered_not_automatically_missing,0a263d8850fca20e9603955034e2b7a3271b4c99dd81572796dd79c3dd0e7ffd,True,6dbf328218134a707000ea5689c3fe029b4481abf419bf1c6e51787e340a0cee,True,mapped
plan:e2f2e3e464f27fde4b8f55d421e4eb8cc3700c500e3ee5c8f798b91e45cf6382,46E4/46C7,LINE,LABEL CABLE,,graphic_only,0,{},not_delivered_not_automatically_missing,5a8e13cccd96f5a0b20fbe6ab81c18de5b54d60501af2ad4e28f81c5d0638b9a,True,db4a21b6e9db65163c5a3486e2c2c231630908d172c0d4c0fdc4e70b58425193,True,graphic_only
plan:e318ad527c4d5e3d9433a4c34084f6bc52a2d369547b40e4e5a882d80654512f,7967/761E,LINE,LABEL CABLE,,graphic_only,0,{},not_delivered_not_automatically_missing,28748009d852cc4b3bafb3a8e4a277d5c29a8b05bca18ed0f663659cdaa13d6c,True,6dbf328218134a707000ea5689c3fe029b4481abf419bf1c6e51787e340a0cee,True,mapped
plan:e33e15a33bdcef5f56088571b42035820a7195cb7371c63fba267ee22a67c4ca,796A/7406,ATTDEF,0,XXX,annotation,0,{},not_delivered_not_automatically_missing,1e90ae0160b31d5b37810ff7ac03517816489df881ac7991599ce46da3051eb4,True,2c6d8c5c4b7b665a07c459e1f2beebd45469c80828e2e4525f18b4fa6e9ea89f,True,graphic_only
plan:e346825338a7a13dec03a8da8c0fdb6e764ba2f6d0c20f9b636c2c28b7752a79,75AB/1D4A,LWPOLYLINE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,90129ac4841c06fc14b509d4e6177cd9c9ce833976e3eaf2a320e9b819ef7c52,True,b5a24b38427982ca3b842c6e65e4c9994423325eae1884cbb5103f396bc61616,True,mapped
plan:e3b6c69b20977446fdf70490024c91c451c2eca3862be47f1d543d068c31d6fc,395C/1CF2,CIRCLE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,a5923822d28eb1d6e74d82e09e79c35668ead468155084f79b7ec50ae6964f50,True,c163c003a80700ec774df2b93d4a80203c8038f2300a93ce7d175e736a5271a8,True,mapped
plan:e433a89681d273f4467ba721180ab3fc261ce6c93088933fa49db621d42217ea,3144/1021,CIRCLE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,92342994eab15badf5e1fa1d30490bc248aadb6c3c65313f4637c8488dcd08fd,True,9afe1b4cb73701e860bf2cd86e6b71aebd462eca515981b22a24e1f24fb3a8ad,True,mapped
plan:e43645e655cf0dd2222019a1ebd0e8318fd51bffb40efbcffa7876e98616a032,796A/7402,ATTDEF,0,XXX,annotation,0,{},not_delivered_not_automatically_missing,7bd9e69dfd7830a8cc5034392f5b96ca7c17f6eaf86bbdba777f2f9793af4eff,True,2c6d8c5c4b7b665a07c459e1f2beebd45469c80828e2e4525f18b4fa6e9ea89f,True,graphic_only
plan:e4752abc5e868e54988789023cd7d86e867118a14c6b2164986f4ce6652384ba,1949/1CA2,TEXT,0,NP7,annotation,0,{},not_delivered_not_automatically_missing,f57e5285dff25ac48e1cf30e6a86b0ff957f884d89abc12a2baeb4d80bb89ffb,True,d30421010b540dc2873e709bf0e6e1f6cda42815e854d361f0cd77fc3f0172ff,True,mapped
plan:e476d98cd780ee12f53607e92872c5a64342289b5b60b1355cf0aea96a54268c,7943/1D4C,TEXT,0,3',annotation,0,{},not_delivered_not_automatically_missing,39cb7cd508fc7fdb1f3a33592eda19dcbbc5c4d8a1868c314ee12f79e6ebc89f,True,e5c7d184ee52868a32abcc269b002e4d3bf9dd7d24adf1103abf0f372fb15c3a,True,mapped
plan:e48bfa8d8d3cabfa42ba3ddda15bc420caf84da51584ea3e7ff60f3edb25e396,196D/1CFA,TEXT,0,NP7,annotation,0,{},not_delivered_not_automatically_missing,c3e0fc1bf95e803b34a45cca5535f135dfc96f4b4b9fe2d91514aa8f58a78962,True,705d98c80fe39f34984269aeb62a1c66bc94cacecbb2562cfe67b5d55c0214d2,True,mapped
plan:e49e7028a2b94e1fbcf1d4c750cce8f897d5e9b09a42d3703096c4de1e90774e,796A/73F5,LWPOLYLINE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,5ea82ddf902a4da3663e0b6b3049902b510d95cf5d1ed835ee226dfea93d2dea,True,2c6d8c5c4b7b665a07c459e1f2beebd45469c80828e2e4525f18b4fa6e9ea89f,True,graphic_only
plan:e4bd24abc32ec36ab7e7357eee4f03a20ae061e4be9c9cac006680df45de8f0a,4340/1CF1,TEXT,0,NP7,annotation,0,{},not_delivered_not_automatically_missing,dcc9cb7625325fb10b4a6d1c26ba6cb4c325fd603c42c0ffd8fd4b5100c2c6df,True,2ec57787a402324f2db00e4f824697439f30e3f434c85a33f42598fde81db754,True,mapped
plan:e58de73c52188f3c26e37163449278376a4f85536915b6009626175686daa8ce,7966/7612,LINE,LABEL CABLE,,graphic_only,0,{},not_delivered_not_automatically_missing,a7707377649a217631a60c36e6e878e6064380856f7d85f663708bc3aa268174,True,e7c6173a0a8e6d944bb5c14e138101f0411466688a63b26e51a44f1cf4b1145d,True,mapped
plan:e5ab98653b82ec25d5cce4593e00467717b0a7d76ec042511b9ba4c0256d8c29,1942/1CA3,CIRCLE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,765a13c570e02e6812b7ec270766d4e6e7f7c33fafe42f63f367bb90117c1e0d,True,aee21196e84f6345cdf347697f99e48743c4ae1d65cf4c58b3581376186c7106,True,mapped
plan:e5bcf49cedcd26371efe44be1e0fc503dda83fe1a1a4409729901326cbd7c12d,19A5/1CAC,CIRCLE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,85fded8ba23dba4aae8f9568d7fa79f517843690a252d8984b2a6aead1890cb1,True,290883aa588c2271ecaf3c93655ab83b237e5bb5f8d1c263af9cdba042ff9831,True,mapped
plan:e5c0ecf3b0517e277a3228d4aeee7fca6bd9635949b9fce0053fc5d6a38bf0f8,791B/4603,TEXT,0,NP9,annotation,0,{},not_delivered_not_automatically_missing,e4462b2e58de67ab5b0bb6bc8432d2dfcfa312f1c4a321900f2b2b869d5ae9dd,True,1b2a26f71b48109cae3dbf75c0be80f2409b392425afe315b97a0ca94946c798,True,mapped
plan:e5f06dd454ef36cf3b186cea1a1bcd594c3352f0c4fb325475c04009387c81bb,791B/4609,TEXT,0,4',annotation,0,{},not_delivered_not_automatically_missing,7e5c0b22044148dab181377c2a655375a77fceecebc15f3d297114329c16a136,True,1b2a26f71b48109cae3dbf75c0be80f2409b392425afe315b97a0ca94946c798,True,mapped
plan:e604bfd8dc4b2ae8331572141441a28a06bd9bacfe75481ec0ffd88b7536b325,1974/1CF9,TEXT,0,4',annotation,0,{},not_delivered_not_automatically_missing,2fffb4d763e771afd1de9081cfbd11f85419c878604ec8a69fe6973ded1a879b,True,75f962d31a127ea7efe4006e13cdeb5378e398495cf872e0acd709bc7722b1f4,True,mapped
plan:e62ed00a004893ed57a38f2c11f61a2c2da54f8034cf2d356de5bef2911e97d4,1990/1CAC,CIRCLE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,85fded8ba23dba4aae8f9568d7fa79f517843690a252d8984b2a6aead1890cb1,True,05c1a660537cdc6d85b9ccf7b72922c8e9b10beb8743a3ba933961cade6de2bb,True,mapped
plan:e654daa585376ba6b9356fbefd315c42b2f3f73f569fbf7ea281383adba7f5d1,4C1D/102D,ATTDEF,0,XXX,annotation,0,{},not_delivered_not_automatically_missing,722b94d76cf3310494bc88f8883510c7450b8a5992ef466c0b334bbc38024330,True,ef7f6283c3f04fad2e28cddacdf997ba5c86dba1a2c41ccee8c411e775b79679,True,graphic_only
plan:e65a3ff26c9e27c2d18f780ed360de63a1201c9abf5c14db7bba13e903ddb94a,7963/7611,LINE,LABEL CABLE,,graphic_only,0,{},not_delivered_not_automatically_missing,e88caf4a23a9f5ef3906ef858793b82e5bc622a37d1a2e3bac63262c22b0b64d,True,181d55a3f3f4beb2bc50d55cbb66ddc58aa85bc9721588e53c42445beea46fa8,True,mapped
plan:e6817fac181aa97289bb842f95302b225bf54aade5db673f328f6ee46319541f,303F/1CF9,TEXT,0,4',annotation,0,{},not_delivered_not_automatically_missing,2fffb4d763e771afd1de9081cfbd11f85419c878604ec8a69fe6973ded1a879b,True,480cdb2fd56b2c8b4e17668e52a332c3c1c966139acaead879a85e0077f3deaf,True,mapped
plan:e6828709b836d460bcc5193ec1f7706641039d46a232c007eb4c2f453835bb62,7963/7619,LINE,LABEL CABLE,,graphic_only,0,{},not_delivered_not_automatically_missing,c6591727bb78bb5430d3cb3bf4b8dce077fac891a4758e4115bc400f95968e2d,True,181d55a3f3f4beb2bc50d55cbb66ddc58aa85bc9721588e53c42445beea46fa8,True,mapped
plan:e6ac02c86d562dee98ded764f9e37e15faa2eedd842b38639b188ab571cd008e,4340/1CF5,LWPOLYLINE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,6defcb9a5ecf7a9d2b7014f35028f38457cb8b8d481bae4142384b479f2692b5,True,2ec57787a402324f2db00e4f824697439f30e3f434c85a33f42598fde81db754,True,mapped
plan:e71bd46e842d1167942179043e06f200cfb5c8a95c4da4d25d8d21b99b1b415c,7630/761D,LINE,LABEL CABLE,,graphic_only,0,{},not_delivered_not_automatically_missing,1ddb38aee77bf1d27217055c52d343372eb80110cd4c57b7c87b18616e2f69c0,True,5af611e631f0d65e6eee60662e86d298c3dbd55be2385f28012656b4d79c80a2,True,mapped
plan:e72bade84030c45847524fea0c8f3911aff4200ed0d5f817be6761f139a1e1b9,1B8C/1CA3,CIRCLE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,765a13c570e02e6812b7ec270766d4e6e7f7c33fafe42f63f367bb90117c1e0d,True,9ee07ffc9e70d84324753a5422c7565b61e19a40320165e65ae440e4d4592e98,True,mapped
plan:e792c1feabe9c179b4f98ac3226f1a8b5aed98dbc20c139f3bb98eab6df84962,21C5/102B,HATCH,0,,graphic_only,0,{},not_delivered_not_automatically_missing,c4828d4acda29c67cfaa4d696dc7244169e2bfd09b3b57a3a89a2e138af5c808,True,87132566b4da33f9ec72c937a1ea4058d8d441f39fdb0b8756b34d193eea6289,True,mapped
plan:e7bc385445acc3ba5c464110a36b2ddad7111ce94fe7a862211a5dd7c4210551,4BEE/102D,ATTDEF,0,XXX,annotation,0,{},not_delivered_not_automatically_missing,722b94d76cf3310494bc88f8883510c7450b8a5992ef466c0b334bbc38024330,True,97e86e36d3d506b4f376d9c36970667f83e5a0aea05d486812d2797ef1f0be67,True,graphic_only
plan:e7bdda2f3a5cad8cf17b8fa708f7712e8003db61904aede0e9f3670f2508fc30,7962/7616,MTEXT,LABEL CABLE,MYREPUBLIC,annotation,0,{},not_delivered_not_automatically_missing,be1e0ec538fe847d34b92279b127c57572c9291f70cea01e840902b28f7403de,True,fed3119d0d5465174d8c30ac185bf14fd4140375c91f6a3c707a43dc1b0f1cf3,True,mapped
plan:e7fd3696dbdf33a28faa1dfae9a73d640f1615019a1e39420e263f59407e588a,21B3/102C,LWPOLYLINE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,fab111dd0f3372fb04476843eee82ab26563f3835e26284fc643297223c43271,True,4a6358021be3af014a1730610380459e999079e9694e07a5e7eae1940a1cc5df,True,mapped
plan:e8540f053d9be666a8bf47e0f4fc77d6108a8e6ce2a4374e25506d3a93f6744d,21B6/102A,LWPOLYLINE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,0d552733e40861e368206e09c8037d275ee581415372e3ab5b3f00348e4802bf,True,64b568e5a52d8d59e0fcdf618bfcc4a629a7839dff5db0ec347876307133e736,True,mapped
plan:e858eb18228c68846ca123ae292b06fba5e341d3b35186dc9f3557a9f63d6e86,19A5/1CA3,CIRCLE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,765a13c570e02e6812b7ec270766d4e6e7f7c33fafe42f63f367bb90117c1e0d,True,290883aa588c2271ecaf3c93655ab83b237e5bb5f8d1c263af9cdba042ff9831,True,mapped
plan:e884960236e238129d758d7e14ccc1be40060b3eaaca207bc09521daa4c249ab,7962/761D,LINE,LABEL CABLE,,graphic_only,0,{},not_delivered_not_automatically_missing,1ddb38aee77bf1d27217055c52d343372eb80110cd4c57b7c87b18616e2f69c0,True,fed3119d0d5465174d8c30ac185bf14fd4140375c91f6a3c707a43dc1b0f1cf3,True,mapped
plan:e8fb1117e0a5d07ce79103b2330f43721969a960f6311632ac49d9d4d81912fc,3027/1CF3,TEXT,0,NP9,annotation,0,{},not_delivered_not_automatically_missing,d3c8b0fb0aca5b72eab47251334c3c2fa1021a048ac6a9437441a6d1f5194c34,True,8a71e77ba6d920c35984bbc146cc1ad46e8ef7c36edcfe771936d63d077ce86b,True,mapped
plan:e8ff7eab9b17d70af4e56ab285cdd52a5dc0b9b234eb96bbf76c7b72304bf108,46E4/46D9,LINE,LABEL CABLE,,graphic_only,0,{},not_delivered_not_automatically_missing,732934b84f5cf71f0465ef0485f9c68b7f1dc873c94ed27ab34f131a456a12e0,True,db4a21b6e9db65163c5a3486e2c2c231630908d172c0d4c0fdc4e70b58425193,True,graphic_only
plan:e91e635b4df8bc0473b5d94d9c4a77767ceec265df4a94ed26ecf1040a9e000e,74FA/740A,LINE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,2a228470038cdb165b0bf9c0ce9cdd9cf2d48841f05917682bb4f77284ca452d,True,c0a8224684b5b9c50137d11f0b1d18a82875aa0e17c8f550de82c840a03e2d81,True,graphic_only
plan:e923b07ff6b1d336fcb1eadf430e68320b3aefe30680c15b6fb92330de04bad8,7966/760F,LINE,LABEL CABLE,,graphic_only,0,{},not_delivered_not_automatically_missing,5e9256b0e8927bb102eef686871645ec3dfe2f1eb2f040acd807232c325aa149,True,e7c6173a0a8e6d944bb5c14e138101f0411466688a63b26e51a44f1cf4b1145d,True,mapped
plan:e962a7bd68ebcb92ac2d96150f80894d0395e9bd97fe850e3e35e220927dad90,4C09/1029,LWPOLYLINE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,0b1ee96a722eb57159e7bd255131fe66f2cad0878f6c4a5e28c291a888876476,True,8f548171eea6bf155f70198ed36f3dae6f798703f815c14ae3722abb0e8e8c9b,True,graphic_only
plan:e9830d489ad4bf900df104a5c9105d19bb74ebaf7becfb17aa783b02a2c11cdb,1957/1CAA,TEXT,0,4',annotation,0,{},not_delivered_not_automatically_missing,404eabfdc31350e39beb1ec91d8c238eb30d0b707701294fa900df38afa0e65e,True,5ec9f22b2eba6fba4bd24eb5781667f7e48a370b090264a19d00866839369fa3,True,mapped
plan:e98e17ff71576e05c60bbad25b84df8e0b85e4c59d4f4c32212417a48d299b91,78FB/460B,CIRCLE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,2261851e79d2b757c673acc93d53d847af765dec5f2f956525c4f4868bfa3145,True,b9e25681f7ee6e80a0a07d11c8c1828069fb39b1ca133b614154d6726b461253,True,mapped
plan:e9b2bd6d24e48be32333f09cf5968b374ac656ad81d8cb59dcab63256407b8de,762E/761A,LINE,LABEL CABLE,,graphic_only,0,{},not_delivered_not_automatically_missing,f10077cd7e79d7e8daac166a9f6ca68a5b1f7deaa00cffe5ef888af62afb57f1,True,ae1b5a0bba86b4979ee365c19fa39c065d430fa70c5053a8dce20966ff6b9cdd,True,mapped
plan:e9dbf3cc368c604c931d7fa0ff54990126cdeb5a16f0c294e096c5ce47c1c2cf,795E/7606,LINE,LABEL CABLE,,graphic_only,0,{},not_delivered_not_automatically_missing,3c8ee31aac99a0f00647da63ad6ae806076a95cbed20a41ee6caf8f9800346b1,True,fa281427a427d4e061f8263c228d1dc604ad1f3435454e26f25992cef80c5f70,True,mapped
plan:ea1948ee7c907c35afc16f61be3725a98a0d7b33ca6f22bd07cc3bda61e2aa9b,207C/1CFA,TEXT,0,NP7,annotation,0,{},not_delivered_not_automatically_missing,c3e0fc1bf95e803b34a45cca5535f135dfc96f4b4b9fe2d91514aa8f58a78962,True,d9a4fa75f7b2af26b75f4d9f717f0e7ad3cc5126e5ea30b520bd583810fa4c74,True,mapped
plan:ea49caddc095bd1e2bdf6b276ffc7ea52a6d15a6dfdd9eb3a11f07d382b121bb,795F/761B,LINE,LABEL CABLE,,graphic_only,0,{},not_delivered_not_automatically_missing,8c1ad3461466349f63487e50f705052849bd511fb68165adecce9fb2cc430a37,True,a505c04d40e16dff9e4c0ed665cbf9b95161526508674ffcec6b36915a800285,True,mapped
plan:ea503de7fa2313973870f11f3ddda8c35db9a74454795fa9171f4e239107aab4,795C/7611,LINE,LABEL CABLE,,graphic_only,0,{},not_delivered_not_automatically_missing,e88caf4a23a9f5ef3906ef858793b82e5bc622a37d1a2e3bac63262c22b0b64d,True,e73701134fed35516c16125957faac554f0eb91b09e4443024bbabf11ee19966,True,mapped
plan:ea70b7132b5df73bdaf5575a01ac647624c47f734bcb5d99e0b9b2882b7c8020,3229/1CF5,LWPOLYLINE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,6defcb9a5ecf7a9d2b7014f35028f38457cb8b8d481bae4142384b479f2692b5,True,7539400f8ac46f3a4edf861902493abbf57a22bf13c15a97adbc6e5a7e9d8296,True,mapped
plan:eaa3ba5e4c8b3fc64d3e064a8de2a91f2838ae6cd82764bb828a6b814fa30cbd,762F/760D,LINE,LABEL CABLE,,graphic_only,0,{},not_delivered_not_automatically_missing,cddc7934930989e549a5be269d45f6beec0495ef4ff5762aef22f5d018f4a46b,True,a8bccaf2d2cc09dc57110867d3dc0cfcf115aa55ec6138a1f352c679c375afe7,True,mapped
plan:eab7ecb1ac701e6c0bf38822f1e7bdd52321d86f3cca80e5001709754fc43e54,46E2/46CC,MTEXT,LABEL CABLE,LABEL CABLE,annotation,0,{},not_delivered_not_automatically_missing,f6b5d3738ac254c599ed5d97f4fc9b092a224b5a69ac641372d01902783b6a73,True,b13e8af3aaf34b3f1671a21f76b438174501efb308e403277f5e5e605eb02e55,True,graphic_only
plan:eae3cb2b96848f3802714dc2ce7bf8645a78407d3f7ae0a3672e3bc6b95f2bf0,21AD/102D,ATTDEF,0,XXX,annotation,0,{},not_delivered_not_automatically_missing,722b94d76cf3310494bc88f8883510c7450b8a5992ef466c0b334bbc38024330,True,6a80da29bf4cc5fefa0198d68ff09a233bde96a3f2486a366128b7f746454cb5,True,mapped
plan:eae56758a25a11644b07df1757a5a79566530b6be1d11d66f1a3771bec2d820e,7630/7623,LINE,LABEL CABLE,,graphic_only,0,{},not_delivered_not_automatically_missing,a213dd5f6f96ec215c15f5e3e0bfd83ade06194b7fef54199954f107f3eabc26,True,5af611e631f0d65e6eee60662e86d298c3dbd55be2385f28012656b4d79c80a2,True,mapped
plan:eaf3078bc0d6566c096ce56132e48b2b8ffa1096dc1b0fe85c905bd7ea891ca9,1A00/1CA7,TEXT,0,3',annotation,0,{},not_delivered_not_automatically_missing,b7de54d45517f2a7d7f9b8c05e552c80ecf2fd3fbb27171fdd3c700394024dfa,True,bf2f4b3354e5b66e6893f4856f3f6f8c7e9033e0291145c0972877a68e8e23c1,True,mapped
plan:eb35550007ee82300a69a8abd88322b7413a27ec2b1d148967c18c8d90ba9063,3218/1CF7,TEXT,0,FM,annotation,0,{},not_delivered_not_automatically_missing,e2198e98126647c3eb8194cda812a31aa1516904ccbeb491fc439af3b34d3059,True,792f81a742e5e6e66b312d5391d3d3b3a7c42c9d641a1a226a90429b46f84415,True,mapped
